amount,txn_type,login_freq,sess_dur,pattern,age,anomaly
249.03410205789706,sale,8,93,high_value,veteran,moderate_risk
700.8056633328505,purchase,1,32,random,new,low_risk
309.1861813943011,transfer,6,146,high_value,veteran,low_risk
850.9110998130676,purchase,3,49,focused,established,low_risk
579.2889648299051,purchase,5,41,focused,established,low_risk
317.8847050224872,purchase,2,33,random,new,low_risk
484.3952742605063,transfer,2,21,random,new,low_risk
145.45370745004283,transfer,3,71,focused,established,low_risk
192.18069971548653,sale,7,94,high_value,veteran,low_risk
291.01545108125947,purchase,2,24,random,new,low_risk
263.6659354047025,purchase,4,79,focused,established,low_risk
264.8303276732813,purchase,2,39,random,new,low_risk
170.1213984369158,purchase,1,39,random,new,low_risk
871.5698327743943,transfer,3,62,focused,established,low_risk
634.7356249939373,transfer,4,77,focused,established,low_risk
946.5481905104373,transfer,5,48,focused,established,low_risk
669.5271265583278,sale,7,149,high_value,veteran,moderate_risk
431.7541574481953,purchase,3,59,focused,established,low_risk
996.8421382629075,transfer,8,150,high_value,veteran,low_risk
497.6162548251608,purchase,5,75,focused,established,low_risk
329.338231274947,sale,7,114,high_value,veteran,low_risk
744.2441364711556,purchase,4,40,focused,established,low_risk
392.63697767667486,sale,1,23,random,new,low_risk
384.1723571002275,scam,2,37,random,new,high_risk
592.4268842428246,scam,2,20,random,new,high_risk
305.83933461224456,transfer,6,159,high_value,veteran,low_risk
275.3114062878232,transfer,1,30,random,new,low_risk
191.69601025043704,sale,1,30,random,new,low_risk
577.794723769058,purchase,5,70,focused,established,low_risk
443.96807045702394,sale,6,123,high_value,veteran,moderate_risk
693.9106272018953,purchase,5,52,focused,established,low_risk
862.3042190917848,purchase,3,56,focused,established,low_risk
441.5039919232719,purchase,3,65,focused,established,low_risk
329.3171489143914,sale,2,37,random,new,low_risk
739.6490423850801,sale,6,83,high_value,veteran,moderate_risk
569.3510587943737,scam,1,35,random,new,high_risk
48.08915642362342,scam,2,34,random,new,high_risk
201.04992252189953,transfer,2,33,random,new,low_risk
545.8184431693604,sale,6,119,high_value,veteran,low_risk
336.0491763914697,transfer,4,73,focused,established,low_risk
352.738513407071,sale,6,83,high_value,veteran,low_risk
424.51774644235525,purchase,5,63,focused,established,low_risk
826.9925224222225,transfer,1,27,random,new,low_risk
504.33228158171846,purchase,4,62,focused,established,low_risk
530.6125245933908,purchase,2,37,random,new,low_risk
642.2460264388692,sale,1,38,random,new,low_risk
187.29185814043853,transfer,5,58,focused,established,low_risk
724.6515757564778,phishing,1,24,random,new,high_risk
308.79924679005825,sale,8,134,high_value,veteran,moderate_risk
566.0447887732107,scam,2,39,random,new,high_risk
440.8652390854755,scam,2,25,random,new,high_risk
131.05552320355162,purchase,2,21,random,new,low_risk
410.4159222731191,sale,2,37,random,new,low_risk
613.9423530851983,sale,6,153,high_value,veteran,moderate_risk
504.63342527440767,purchase,4,62,focused,established,low_risk
798.5703758009995,transfer,1,20,random,new,low_risk
232.57067906922896,scam,2,30,random,new,high_risk
350.97996867779494,sale,2,35,random,new,low_risk
545.9875780945763,purchase,4,76,focused,established,low_risk
182.43780651747988,purchase,5,46,focused,established,low_risk
826.9815063217716,purchase,4,45,focused,established,low_risk
255.4323629485903,sale,6,121,high_value,veteran,moderate_risk
376.74689683678906,sale,2,20,random,new,low_risk
664.9303268705786,purchase,1,36,random,new,low_risk
683.0920826284523,sale,8,103,high_value,veteran,moderate_risk
455.67070277618035,purchase,4,77,focused,established,low_risk
780.5355266808208,sale,1,38,random,new,moderate_risk
399.8882258027678,sale,6,130,high_value,veteran,low_risk
556.4644239763481,sale,8,150,high_value,veteran,low_risk
814.0732182144786,sale,1,34,random,new,moderate_risk
729.3234282955674,transfer,5,79,focused,established,low_risk
892.617965619896,purchase,5,50,focused,established,low_risk
478.7344361843917,sale,2,31,random,new,low_risk
460.7630338244628,sale,2,23,random,new,low_risk
697.1060973844266,sale,8,98,high_value,veteran,low_risk
613.4684597781663,phishing,1,38,random,new,high_risk
868.6830252337386,sale,6,97,high_value,veteran,moderate_risk
489.25174128112735,purchase,2,25,random,new,low_risk
278.1794815992382,scam,2,23,random,new,high_risk
404.87158332548034,sale,7,147,high_value,veteran,low_risk
311.84222134327695,sale,1,37,random,new,low_risk
223.65229558903656,transfer,4,50,focused,established,low_risk
357.1826284369184,purchase,3,71,focused,established,low_risk
535.9495943848119,sale,8,95,high_value,veteran,moderate_risk
854.0262387807375,purchase,5,63,focused,established,low_risk
589.846167201802,transfer,2,33,random,new,low_risk
105.06838047363061,purchase,1,20,random,new,low_risk
750.1582836083194,purchase,2,21,random,new,low_risk
110.18898021620817,sale,8,155,high_value,veteran,low_risk
376.75975910408613,transfer,1,27,random,new,low_risk
373.0172437154557,transfer,3,46,focused,established,low_risk
228.1580608931829,sale,6,112,high_value,veteran,low_risk
842.2195064832813,sale,8,158,high_value,veteran,moderate_risk
466.420199306242,transfer,3,61,focused,established,low_risk
431.1621930548946,transfer,2,34,random,new,low_risk
283.0885884497967,transfer,6,149,high_value,veteran,low_risk
766.8801064429099,transfer,2,23,random,new,low_risk
247.94076371422852,purchase,1,27,random,new,low_risk
698.5620609010323,sale,6,139,high_value,veteran,low_risk
828.0972819311396,purchase,4,77,focused,established,low_risk
711.6197954942629,purchase,1,22,random,new,low_risk
710.4271184475697,purchase,4,74,focused,established,low_risk
519.6015561738124,sale,7,147,high_value,veteran,low_risk
809.9582276237082,transfer,1,25,random,new,low_risk
925.4944215165483,sale,1,34,random,new,low_risk
176.30587318858005,purchase,4,47,focused,established,low_risk
611.1913362107954,purchase,3,67,focused,established,low_risk
496.76460179342996,transfer,8,120,high_value,veteran,low_risk
787.0798744043257,sale,6,105,high_value,veteran,moderate_risk
297.7311235717775,purchase,2,39,random,new,low_risk
363.4623192237343,transfer,1,21,random,new,low_risk
603.3692414290615,purchase,4,46,focused,established,low_risk
393.90693728058477,sale,6,138,high_value,veteran,moderate_risk
332.9445799056889,sale,7,122,high_value,veteran,low_risk
535.5868400239182,purchase,5,52,focused,established,low_risk
584.8518638859364,transfer,1,37,random,new,low_risk
544.0461263257912,sale,1,23,random,new,low_risk
812.6280786633645,sale,1,34,random,new,low_risk
465.9775351393658,sale,6,135,high_value,veteran,low_risk
630.5404041543542,sale,6,120,high_value,veteran,moderate_risk
499.24831271981043,transfer,8,145,high_value,veteran,low_risk
311.27888972040125,scam,1,36,random,new,high_risk
604.2696874903552,transfer,6,141,high_value,veteran,low_risk
594.8655649563411,scam,2,36,random,new,high_risk
439.772360455885,phishing,1,21,random,new,high_risk
537.4089805320477,transfer,1,29,random,new,low_risk
607.0052032039188,sale,1,25,random,new,low_risk
418.028078363058,phishing,2,27,random,new,high_risk
559.9414968954906,sale,7,130,high_value,veteran,low_risk
597.8771875236084,sale,1,21,random,new,low_risk
429.522764433441,transfer,4,70,focused,established,low_risk
794.2010113537938,sale,8,104,high_value,veteran,moderate_risk
600.5234643088525,purchase,1,24,random,new,low_risk
339.9018618156848,purchase,5,79,focused,established,low_risk
495.5778694262523,sale,1,30,random,new,low_risk
666.6951934011611,transfer,2,27,random,new,low_risk
514.3615078690826,transfer,1,36,random,new,low_risk
107.16171594004356,purchase,3,69,focused,established,low_risk
737.7479924924352,transfer,8,126,high_value,veteran,low_risk
454.9979195641246,sale,8,141,high_value,veteran,low_risk
672.7733728875455,sale,1,24,random,new,low_risk
504.01976522714347,transfer,3,79,focused,established,low_risk
285.3607335147427,transfer,6,87,high_value,veteran,low_risk
315.5642887502785,sale,8,102,high_value,veteran,low_risk
898.5005848158332,transfer,6,127,high_value,veteran,low_risk
215.71667250424696,transfer,6,135,high_value,veteran,low_risk
1112.3758195586056,sale,6,116,high_value,veteran,moderate_risk
540.8573454428553,transfer,8,94,high_value,veteran,low_risk
584.7560611215313,sale,1,20,random,new,low_risk
297.48952823452237,transfer,7,110,high_value,veteran,low_risk
570.7413886093906,sale,7,89,high_value,veteran,low_risk
605.0003253435777,transfer,3,52,focused,established,low_risk
947.5215531269808,sale,7,151,high_value,veteran,moderate_risk
181.75892962073686,transfer,7,109,high_value,veteran,low_risk
50.0687237182089,purchase,3,52,focused,established,low_risk
682.0467544565142,transfer,4,60,focused,established,low_risk
919.0606820723463,sale,2,27,random,new,moderate_risk
399.09311313186447,scam,2,22,random,new,high_risk
493.8583571943687,purchase,1,24,random,new,low_risk
817.1560795098914,transfer,1,32,random,new,low_risk
223.22484288582092,purchase,4,43,focused,established,low_risk
105.68044818666942,transfer,3,68,focused,established,low_risk
295.5855158358801,purchase,1,21,random,new,low_risk
537.5901370112745,purchase,2,34,random,new,low_risk
405.634573632865,scam,2,29,random,new,high_risk
709.4462635903441,purchase,5,64,focused,established,low_risk
804.1310157443354,purchase,3,61,focused,established,low_risk
408.97721634878917,purchase,2,36,random,new,low_risk
133.80322220661463,sale,6,129,high_value,veteran,moderate_risk
411.9313481602339,transfer,5,76,focused,established,low_risk
275.37083894996107,purchase,4,69,focused,established,low_risk
576.7214762451588,transfer,3,41,focused,established,low_risk
729.9974179811281,sale,1,29,random,new,moderate_risk
164.99475233179555,scam,1,21,random,new,high_risk
732.958628938562,purchase,4,45,focused,established,low_risk
619.6522976946482,sale,8,138,high_value,veteran,low_risk
413.66872597251387,transfer,2,26,random,new,low_risk
490.1458726812572,scam,2,34,random,new,high_risk
265.634457076545,sale,7,98,high_value,veteran,low_risk
890.1269232913942,sale,7,147,high_value,veteran,moderate_risk
592.7180911842242,transfer,1,26,random,new,low_risk
473.4461839625853,sale,6,84,high_value,veteran,low_risk
339.34238035607393,purchase,3,40,focused,established,low_risk
216.5132781088513,purchase,1,33,random,new,low_risk
351.06138552918935,sale,1,28,random,new,low_risk
217.44732765612764,purchase,5,57,focused,established,low_risk
0.01,purchase,5,63,focused,established,low_risk
329.403946226201,transfer,8,125,high_value,veteran,low_risk
688.0638312111405,sale,7,145,high_value,veteran,low_risk
415.85026882066984,purchase,3,72,focused,established,low_risk
1091.775760273405,sale,2,34,random,new,low_risk
362.37774897729776,purchase,2,21,random,new,low_risk
463.6845740124189,transfer,8,104,high_value,veteran,low_risk
559.9689325801555,transfer,1,34,random,new,low_risk
588.0872742166017,sale,6,112,high_value,veteran,low_risk
336.91112917226053,transfer,5,40,focused,established,low_risk
724.4517625958201,transfer,5,59,focused,established,low_risk
1353.3058852447155,sale,7,122,high_value,veteran,moderate_risk
60.53501443550124,sale,8,96,high_value,veteran,low_risk
656.0965042728407,purchase,4,56,focused,established,low_risk
546.0209954155021,purchase,5,68,focused,established,low_risk
615.2894470172813,sale,7,153,high_value,veteran,low_risk
426.6277246633118,transfer,2,37,random,new,low_risk
469.2446443899523,transfer,5,65,focused,established,low_risk
358.5324952776044,sale,7,118,high_value,veteran,moderate_risk
148.80618695485032,sale,8,124,high_value,veteran,low_risk
159.32046900448722,sale,1,26,random,new,low_risk
654.7440775736864,scam,2,33,random,new,high_risk
598.3014412286641,purchase,2,34,random,new,low_risk
656.2930136028772,sale,6,124,high_value,veteran,moderate_risk
323.66931988966655,transfer,1,21,random,new,low_risk
359.6071384791659,sale,8,116,high_value,veteran,low_risk
248.32834040413488,purchase,4,48,focused,established,low_risk
733.6097452386678,purchase,3,49,focused,established,low_risk
293.94684551945466,transfer,8,158,high_value,veteran,low_risk
730.3150341849141,purchase,3,61,focused,established,low_risk
415.61317799698446,phishing,2,37,random,new,high_risk
250.89623356454155,transfer,5,47,focused,established,low_risk
616.4302968051663,purchase,5,74,focused,established,low_risk
195.582026599239,sale,7,141,high_value,veteran,low_risk
811.6501185455566,sale,8,117,high_value,veteran,moderate_risk
660.3434700908897,phishing,1,26,random,new,high_risk
860.9065840123294,purchase,3,79,focused,established,low_risk
424.8918150825385,transfer,6,152,high_value,veteran,low_risk
852.7687750961026,scam,1,21,random,new,high_risk
570.6031534661589,purchase,5,78,focused,established,low_risk
611.9579509755614,transfer,1,33,random,new,low_risk
224.39296848858714,transfer,5,56,focused,established,low_risk
781.8793423150196,sale,8,146,high_value,veteran,moderate_risk
707.7868153704958,purchase,1,33,random,new,low_risk
624.8353794474198,sale,2,36,random,new,low_risk
768.0904011697697,purchase,2,25,random,new,low_risk
543.1550987965456,purchase,1,29,random,new,low_risk
375.0221813413379,transfer,3,55,focused,established,low_risk
110.05718365286242,transfer,6,99,high_value,veteran,low_risk
374.6790237554595,transfer,5,43,focused,established,low_risk
603.6087725452601,transfer,4,50,focused,established,low_risk
715.7722143784367,transfer,3,78,focused,established,low_risk
359.15407179316765,transfer,7,139,high_value,veteran,low_risk
648.6724632233404,phishing,2,25,random,new,high_risk
648.1699030966354,sale,7,152,high_value,veteran,low_risk
739.8538518771468,sale,6,155,high_value,veteran,moderate_risk
197.7836420827664,purchase,4,63,focused,established,low_risk
411.6820598331462,transfer,1,33,random,new,low_risk
373.3145393707495,sale,6,126,high_value,veteran,low_risk
710.7108886763269,transfer,4,50,focused,established,low_risk
360.8577536280227,purchase,3,56,focused,established,low_risk
119.7647387030122,purchase,4,79,focused,established,low_risk
182.64325612360352,scam,1,28,random,new,high_risk
